RelativeTime(sec)	ID1-Accerlation-X(G)	ID1-Accerlation-Y(G)	ID1-Accerlation-Z(G)	ID2-Accerlation-X(G)	ID2-Accerlation-Y(G)	ID2-Accerlation-Z(G)	ID3-Accerlation-X(G)	ID3-Accerlation-Y(G)	ID3-Accerlation-Z(G)	Pressure-1(bar)	Pressure-2(bar)	Pressure-3(bar)	Pressure-4(bar)	Pressure-5(bar)	Pressure-6(bar)	Pressure-7(bar)	Pressure-8(bar)	
7.498	0.000	0.000	0.000	0.977	-0.052	0.199	-0.009	-0.004	0.998	0.092	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
7.502	0.000	0.000	0.000	0.975	-0.054	0.199	-0.009	-0.005	1.003	0.092	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
7.508	0.000	0.000	0.000	0.981	-0.053	0.206	-0.011	-0.005	0.997	0.092	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
7.513	0.000	0.000	0.000	0.975	-0.053	0.200	-0.009	-0.004	1.004	0.092	0.000	0.000	0.000	0.000	98.195	3.847	0.000	
7.518	0.000	0.000	0.000	0.979	-0.058	0.196	-0.009	-0.007	1.000	0.092	0.000	0.000	0.000	0.000	98.195	3.847	0.000	
7.522	0.000	0.000	0.000	0.976	-0.056	0.199	-0.009	-0.002	0.996	0.092	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
7.527	0.000	0.000	0.000	0.978	-0.054	0.199	-0.008	-0.005	1.001	0.092	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
7.533	0.000	0.000	0.000	0.978	-0.055	0.205	-0.012	-0.007	1.000	0.092	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
7.538	0.000	0.000	0.000	0.979	-0.052	0.200	-0.012	-0.007	1.002	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.542	0.000	0.000	0.000	0.976	-0.053	0.199	-0.013	-0.006	1.008	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.547	0.000	0.000	0.000	0.978	-0.055	0.203	-0.010	-0.009	0.995	0.092	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
7.552	0.000	0.000	0.000	0.981	-0.052	0.205	-0.013	-0.006	1.002	0.092	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
7.558	0.000	0.000	0.000	0.981	-0.055	0.200	-0.010	-0.005	0.998	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.562	0.000	0.000	0.000	0.979	-0.052	0.204	-0.011	-0.005	0.999	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.568	0.000	0.000	0.000	0.975	-0.053	0.198	-0.010	-0.005	0.993	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.573	0.000	0.000	0.000	0.978	-0.050	0.207	-0.010	-0.006	0.992	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.577	0.000	0.000	0.000	0.976	-0.055	0.200	-0.011	-0.004	1.002	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.582	0.000	0.000	0.000	0.979	-0.054	0.197	-0.008	-0.003	0.999	0.000	0.000	0.000	0.000	0.000	98.287	3.847	0.000	
7.588	0.000	0.000	0.000	0.976	-0.053	0.202	-0.010	-0.006	1.002	0.000	0.000	0.000	0.000	0.000	98.195	3.847	0.000	
7.592	0.000	0.000	0.000	0.974	-0.056	0.199	-0.010	-0.006	1.001	0.000	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
7.598	0.000	0.000	0.000	0.977	-0.055	0.199	-0.010	-0.006	1.003	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.602	0.000	0.000	0.000	0.979	-0.052	0.195	-0.009	-0.008	0.999	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.607	0.000	0.000	0.000	0.977	-0.058	0.200	-0.009	-0.006	0.996	0.092	0.000	0.000	0.000	0.000	98.104	3.939	0.000	
7.613	0.000	0.000	0.000	0.978	-0.055	0.201	-0.011	-0.002	1.006	0.092	0.000	0.000	0.000	0.000	98.104	3.939	0.000	
7.618	0.000	0.000	0.000	0.979	-0.055	0.197	-0.008	-0.005	0.997	0.000	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
7.623	0.000	0.000	0.000	0.978	-0.056	0.197	-0.008	-0.004	0.999	0.000	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
7.627	0.000	0.000	0.000	0.977	-0.055	0.204	-0.010	-0.007	0.995	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.633	0.000	0.000	0.000	0.981	-0.057	0.198	-0.009	-0.010	0.998	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.638	0.000	0.000	0.000	0.979	-0.057	0.203	-0.008	-0.007	1.001	0.000	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
7.642	0.000	0.000	0.000	0.977	-0.058	0.203	-0.011	-0.006	1.001	0.000	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
7.647	0.000	0.000	0.000	0.978	-0.050	0.199	-0.007	-0.005	1.001	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.653	0.000	0.000	0.000	0.978	-0.056	0.194	-0.007	-0.007	0.994	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.657	0.000	0.000	0.000	0.979	-0.056	0.203	-0.010	-0.005	0.997	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
7.663	0.000	0.000	0.000	0.980	-0.057	0.196	-0.009	-0.004	0.998	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
7.667	0.000	0.000	0.000	0.979	-0.052	0.197	-0.009	-0.004	0.998	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
7.672	0.000	0.000	0.000	0.978	-0.053	0.192	-0.013	-0.002	0.999	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
7.678	0.000	0.000	0.000	0.976	-0.055	0.202	-0.010	-0.006	0.997	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.683	0.000	0.000	0.000	0.975	-0.053	0.197	-0.008	-0.003	1.001	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.687	0.000	0.000	0.000	0.979	-0.057	0.203	-0.009	-0.008	0.999	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.693	0.000	0.000	0.000	0.976	-0.052	0.205	-0.014	-0.006	1.002	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.697	0.000	0.000	0.000	0.976	-0.051	0.204	-0.013	-0.006	1.000	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.702	0.000	0.000	0.000	0.977	-0.057	0.202	-0.009	-0.007	0.999	0.000	0.000	0.000	0.000	0.000	98.287	3.847	0.000	
7.708	0.000	0.000	0.000	0.978	-0.056	0.197	-0.010	-0.006	1.001	0.000	0.000	0.000	0.000	0.000	98.195	3.847	0.000	
7.713	0.000	0.000	0.000	0.980	-0.055	0.202	-0.007	-0.007	0.999	0.000	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
7.717	0.000	0.000	0.000	0.978	-0.057	0.196	-0.008	-0.004	1.001	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.722	0.000	0.000	0.000	0.977	-0.055	0.198	-0.011	-0.008	0.995	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.728	0.000	0.000	0.000	0.975	-0.056	0.195	-0.011	-0.006	0.998	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.732	0.000	0.000	0.000	0.979	-0.057	0.197	-0.008	-0.006	0.998	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.738	0.000	0.000	0.000	0.979	-0.054	0.195	-0.009	-0.009	1.003	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.743	0.000	0.000	0.000	0.979	-0.057	0.199	-0.012	-0.005	0.996	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.747	0.000	0.000	0.000	0.977	-0.055	0.204	-0.008	-0.005	1.002	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
7.753	0.000	0.000	0.000	0.976	-0.055	0.199	-0.012	-0.002	1.000	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
7.757	0.000	0.000	0.000	0.979	-0.056	0.200	-0.008	-0.008	0.998	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
7.763	0.000	0.000	0.000	0.976	-0.056	0.201	-0.011	-0.005	1.003	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
7.767	0.000	0.000	0.000	0.980	-0.054	0.202	-0.006	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.773	0.000	0.000	0.000	0.977	-0.055	0.202	-0.012	-0.005	0.998	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.778	0.000	0.000	0.000	0.976	-0.055	0.203	-0.011	-0.006	0.998	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
7.782	0.000	0.000	0.000	0.978	-0.053	0.199	-0.012	-0.005	1.002	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
7.788	0.000	0.000	0.000	0.978	-0.056	0.199	-0.012	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.792	0.000	0.000	0.000	0.978	-0.057	0.201	-0.011	-0.007	1.003	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.798	0.000	0.000	0.000	0.977	-0.054	0.203	-0.011	-0.005	1.001	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.803	0.000	0.000	0.000	0.975	-0.054	0.202	-0.011	-0.010	0.997	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.808	0.000	0.000	0.000	0.976	-0.054	0.202	-0.011	-0.005	0.993	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.813	0.000	0.000	0.000	0.978	-0.052	0.205	-0.008	-0.002	1.000	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.817	0.000	0.000	0.000	0.972	-0.056	0.197	-0.011	-0.005	1.003	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.822	0.000	0.000	0.000	0.978	-0.054	0.200	-0.009	-0.005	0.996	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.827	0.000	0.000	0.000	0.978	-0.052	0.198	-0.008	-0.008	1.001	0.000	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
7.832	0.000	0.000	0.000	0.975	-0.054	0.204	-0.009	-0.007	1.001	0.000	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
7.838	0.000	0.000	0.000	0.979	-0.055	0.203	-0.008	-0.008	1.004	0.183	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.842	0.000	0.000	0.000	0.974	-0.050	0.202	-0.010	-0.004	1.004	0.183	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.848	0.000	0.000	0.000	0.977	-0.056	0.200	-0.010	-0.004	0.999	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.853	0.000	0.000	0.000	0.976	-0.050	0.200	-0.011	-0.008	1.002	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.857	0.000	0.000	0.000	0.977	-0.055	0.202	-0.007	-0.008	1.001	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
7.863	0.000	0.000	0.000	0.977	-0.053	0.199	-0.007	-0.010	1.007	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
7.867	0.000	0.000	0.000	0.976	-0.056	0.201	-0.012	-0.006	0.996	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
7.872	0.000	0.000	0.000	0.976	-0.057	0.206	-0.008	-0.004	1.000	0.092	0.000	0.000	0.000	0.000	98.378	3.847	0.000	
7.878	0.000	0.000	0.000	0.976	-0.053	0.198	-0.008	-0.003	1.004	0.183	0.000	0.000	0.000	0.000	98.470	3.847	0.000	
7.882	0.000	0.000	0.000	0.979	-0.054	0.202	-0.011	-0.007	0.999	0.183	0.000	0.000	0.000	0.000	98.470	3.939	0.000	
7.888	0.000	0.000	0.000	0.976	-0.056	0.203	-0.011	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.892	0.000	0.000	0.000	0.978	-0.057	0.206	-0.010	-0.003	0.999	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.897	0.000	0.000	0.000	0.980	-0.055	0.208	-0.014	-0.003	0.997	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.903	0.000	0.000	0.000	0.977	-0.057	0.195	-0.011	-0.004	0.995	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.908	0.000	0.000	0.000	0.978	-0.055	0.202	-0.013	-0.006	0.998	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
7.912	0.000	0.000	0.000	0.977	-0.053	0.199	-0.008	-0.008	1.001	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
7.918	0.000	0.000	0.000	0.976	-0.054	0.200	-0.012	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.923	0.000	0.000	0.000	0.974	-0.054	0.204	-0.007	-0.006	1.000	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.927	0.000	0.000	0.000	0.977	-0.055	0.204	-0.008	-0.006	0.999	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
7.933	0.000	0.000	0.000	0.976	-0.055	0.198	-0.008	-0.003	0.998	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
7.937	0.000	0.000	0.000	0.975	-0.052	0.201	-0.011	-0.007	1.000	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
7.942	0.000	0.000	0.000	0.977	-0.054	0.202	-0.011	-0.005	0.995	0.092	0.000	0.000	0.000	0.000	98.378	3.847	0.000	
7.947	0.000	0.000	0.000	0.980	-0.059	0.203	-0.012	-0.006	1.001	0.092	0.000	0.000	0.000	0.000	98.378	3.847	0.000	
7.953	0.000	0.000	0.000	0.978	-0.053	0.200	-0.009	-0.004	0.998	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
7.957	0.000	0.000	0.000	0.979	-0.054	0.196	-0.015	-0.009	1.002	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.963	0.000	0.000	0.000	0.978	-0.058	0.202	-0.009	-0.004	1.003	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.968	0.000	0.000	0.000	0.978	-0.052	0.196	-0.012	-0.006	0.996	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.973	0.000	0.000	0.000	0.979	-0.056	0.196	-0.012	-0.010	0.996	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.977	0.000	0.000	0.000	0.977	-0.053	0.203	-0.012	-0.006	0.999	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.983	0.000	0.000	0.000	0.978	-0.052	0.197	-0.011	-0.008	1.000	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.988	0.000	0.000	0.000	0.980	-0.055	0.203	-0.011	-0.008	0.996	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.992	0.000	0.000	0.000	0.979	-0.057	0.199	-0.011	-0.007	0.997	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
7.997	0.000	0.000	0.000	0.975	-0.057	0.204	-0.013	-0.007	0.996	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
8.003	0.000	0.000	0.000	0.976	-0.052	0.203	-0.010	-0.006	0.992	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
8.007	0.000	0.000	0.000	0.981	-0.056	0.200	-0.009	-0.008	1.003	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
8.013	0.000	0.000	0.000	0.977	-0.056	0.195	-0.007	-0.005	0.996	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
8.018	0.000	0.000	0.000	0.978	-0.055	0.197	-0.010	-0.004	0.995	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
8.022	0.000	0.000	0.000	0.975	-0.056	0.201	-0.009	-0.005	1.004	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
8.028	0.000	0.000	0.000	0.978	-0.055	0.195	-0.010	-0.008	1.000	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
8.032	0.000	0.000	0.000	0.977	-0.055	0.198	-0.011	-0.007	0.999	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
8.038	0.000	0.000	0.000	0.979	-0.054	0.200	-0.009	-0.006	0.996	0.092	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
8.042	0.000	0.000	0.000	0.976	-0.056	0.203	-0.012	-0.004	0.997	0.092	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
8.047	0.000	0.000	0.000	0.982	-0.056	0.202	-0.009	-0.003	0.995	0.092	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
8.052	0.000	0.000	0.000	0.976	-0.056	0.195	-0.010	-0.006	0.997	0.092	0.000	0.000	0.000	0.000	98.195	3.847	0.000	
8.058	0.000	0.000	0.000	0.981	-0.054	0.199	-0.014	-0.006	0.998	0.092	0.000	0.000	0.000	0.000	98.287	3.847	0.000	
8.063	0.000	0.000	0.000	0.975	-0.057	0.201	-0.009	-0.009	1.000	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
8.068	0.000	0.000	0.000	0.978	-0.055	0.200	-0.011	-0.006	0.996	0.000	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
8.073	0.000	0.000	0.000	0.978	-0.056	0.198	-0.008	-0.005	1.002	0.000	0.000	0.000	0.000	0.000	98.195	3.847	0.000	
8.077	0.000	0.000	0.000	0.978	-0.057	0.200	-0.012	-0.006	0.999	0.000	0.000	0.000	0.000	0.000	98.287	3.847	0.000	
8.083	0.000	0.000	0.000	0.978	-0.052	0.199	-0.008	-0.005	1.000	0.000	0.000	0.000	0.000	0.000	98.287	4.030	0.000	
8.087	0.000	0.000	0.000	0.979	-0.057	0.198	-0.010	-0.004	1.000	0.092	0.000	0.000	0.000	0.000	98.195	4.030	0.000	
8.093	0.000	0.000	0.000	0.975	-0.053	0.198	-0.009	-0.005	1.002	0.092	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
8.097	0.000	0.000	0.000	0.973	-0.055	0.199	-0.009	-0.004	1.005	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
8.103	0.000	0.000	0.000	0.974	-0.058	0.200	-0.007	-0.005	1.004	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
8.107	0.000	0.000	0.000	0.978	-0.053	0.199	-0.010	-0.006	0.994	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
8.113	0.000	0.000	0.000	0.979	-0.053	0.195	-0.010	-0.004	1.001	0.000	0.000	0.000	0.000	0.000	98.287	3.847	0.000	
8.117	0.000	0.000	0.000	0.978	-0.057	0.202	-0.007	-0.002	1.001	0.000	0.000	0.000	0.000	0.000	98.287	3.847	0.000	
8.123	0.000	0.000	0.000	0.976	-0.053	0.199	-0.010	-0.002	1.001	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
8.127	0.000	0.000	0.000	0.976	-0.055	0.203	-0.010	-0.005	0.997	0.092	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
8.133	0.000	0.000	0.000	0.978	-0.054	0.200	-0.012	-0.004	1.001	0.092	0.000	0.000	0.000	0.000	98.195	3.847	0.000	
8.137	0.000	0.000	0.000	0.977	-0.056	0.204	-0.011	-0.008	1.002	0.000	0.000	0.000	0.000	0.000	98.287	3.847	0.000	
8.143	0.000	0.000	0.000	0.977	-0.055	0.199	-0.008	-0.004	1.000	0.000	0.000	0.000	0.000	0.000	98.287	3.756	0.000	
8.147	0.000	0.000	0.000	0.974	-0.053	0.202	-0.013	-0.006	0.998	0.000	0.000	0.000	0.000	0.000	98.287	3.756	0.000	
8.153	0.000	0.000	0.000	0.979	-0.056	0.202	-0.008	-0.006	0.995	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
8.157	0.000	0.000	0.000	0.977	-0.057	0.196	-0.008	-0.010	0.994	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
8.163	0.000	0.000	0.000	0.976	-0.056	0.199	-0.011	-0.005	0.998	0.000	0.000	0.000	0.000	0.000	98.287	3.756	0.000	
8.167	0.000	0.000	0.000	0.979	-0.057	0.202	-0.010	-0.007	0.997	0.000	0.000	0.000	0.000	0.000	98.287	3.756	0.000	
8.173	0.000	0.000	0.000	0.978	-0.058	0.198	-0.012	-0.008	0.992	0.000	0.000	0.000	0.000	0.000	98.287	3.756	0.000	
8.177	0.000	0.000	0.000	0.978	-0.056	0.204	-0.011	-0.007	0.996	0.000	0.000	0.000	0.000	0.000	98.287	3.756	0.000	
8.183	0.000	0.000	0.000	0.978	-0.057	0.199	-0.014	-0.004	0.997	0.000	0.000	0.000	0.000	0.000	98.287	3.847	0.000	
8.187	0.000	0.000	0.000	0.980	-0.056	0.198	-0.009	-0.005	1.002	0.000	0.000	0.000	0.000	0.000	98.195	3.847	0.000	
8.193	0.000	0.000	0.000	0.980	-0.057	0.199	-0.010	-0.008	0.992	0.000	0.000	0.000	0.000	0.000	98.195	3.756	0.000	
8.198	0.000	0.000	0.000	0.979	-0.053	0.201	-0.011	-0.007	1.002	0.000	0.000	0.000	0.000	0.000	98.287	3.756	0.000	
8.202	0.000	0.000	0.000	0.976	-0.054	0.192	-0.014	-0.007	0.999	0.000	0.000	0.000	0.000	0.000	98.287	3.756	0.000	
8.208	0.000	0.000	0.000	0.977	-0.053	0.203	-0.007	-0.006	0.996	0.000	0.000	0.000	0.000	0.000	98.287	3.756	0.000	
8.213	0.000	0.000	0.000	0.976	-0.055	0.202	-0.010	-0.007	1.006	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
8.217	0.000	0.000	0.000	0.976	-0.057	0.197	-0.010	-0.006	1.005	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
8.223	0.000	0.000	0.000	0.978	-0.052	0.199	-0.007	-0.009	1.000	0.000	0.000	0.000	0.000	0.000	98.287	3.847	0.000	
8.227	0.000	0.000	0.000	0.977	-0.057	0.200	-0.012	-0.005	0.997	0.000	0.000	0.000	0.000	0.000	98.287	3.847	0.000	
8.233	0.000	0.000	0.000	0.978	-0.057	0.197	-0.010	-0.006	1.005	0.000	0.000	0.000	0.000	0.000	98.287	3.847	0.000	
8.237	0.000	0.000	0.000	0.979	-0.059	0.203	-0.010	-0.004	0.995	0.000	0.000	0.000	0.000	0.000	98.378	3.847	0.000	
8.242	0.000	0.000	0.000	0.977	-0.055	0.200	-0.011	-0.006	0.998	0.000	0.000	0.000	0.000	0.000	98.378	3.847	0.000	
8.248	0.000	0.000	0.000	0.978	-0.056	0.204	-0.011	-0.005	1.002	0.000	0.000	0.000	0.000	0.000	98.195	3.847	0.000	
8.253	0.000	0.000	0.000	0.979	-0.053	0.196	-0.011	-0.006	1.001	0.000	0.000	0.000	0.000	0.000	98.195	3.847	0.000	
8.257	0.000	0.000	0.000	0.976	-0.058	0.201	-0.008	-0.009	0.998	0.000	0.000	0.000	0.000	0.000	98.378	3.847	0.000	
8.262	0.000	0.000	0.000	0.977	-0.055	0.204	-0.008	-0.005	0.998	0.000	0.000	0.000	0.000	0.000	98.378	3.756	0.000	
8.268	0.000	0.000	0.000	0.977	-0.056	0.197	-0.013	-0.004	0.999	0.000	0.000	0.000	0.000	0.000	98.287	3.756	0.000	
8.272	0.000	0.000	0.000	0.975	-0.057	0.201	-0.009	-0.007	0.997	0.000	0.000	0.000	0.000	0.000	98.287	3.847	0.000	
8.277	0.000	0.000	0.000	0.979	-0.057	0.198	-0.008	-0.007	0.999	0.000	0.000	0.000	0.000	0.000	98.195	3.847	0.000	
8.282	0.000	0.000	0.000	0.981	-0.055	0.198	-0.007	-0.006	1.004	0.000	0.000	0.000	0.000	0.000	98.195	3.847	0.000	
8.287	0.000	0.000	0.000	0.978	-0.055	0.196	-0.011	-0.009	0.997	0.000	0.000	0.000	0.000	0.000	98.287	3.847	0.000	
8.293	0.000	0.000	0.000	0.976	-0.054	0.198	-0.012	-0.003	0.998	0.000	0.000	0.000	0.000	0.000	98.287	3.756	0.000	
8.298	0.000	0.000	0.000	0.974	-0.051	0.200	-0.006	-0.006	1.001	0.000	0.000	0.000	0.000	0.000	98.378	3.756	0.000	
8.302	0.000	0.000	0.000	0.980	-0.055	0.199	-0.009	-0.006	1.000	0.000	0.000	0.000	0.000	0.000	98.378	3.847	0.000	
8.308	0.000	0.000	0.000	0.978	-0.057	0.197	-0.008	-0.004	0.998	0.000	0.000	0.000	0.000	0.000	98.287	3.847	0.000	
8.312	0.000	0.000	0.000	0.977	-0.053	0.199	-0.008	-0.005	0.997	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
8.318	0.000	0.000	0.000	0.977	-0.054	0.200	-0.010	-0.007	0.997	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
8.322	0.000	0.000	0.000	0.979	-0.054	0.201	-0.009	-0.005	0.998	0.000	0.000	0.000	0.000	0.000	98.378	3.756	0.000	
8.328	0.000	0.000	0.000	0.981	-0.055	0.197	-0.009	-0.006	1.002	0.000	0.000	0.000	0.000	0.000	98.378	3.756	0.000	
8.332	0.000	0.000	0.000	0.978	-0.054	0.203	-0.011	-0.002	1.001	0.000	0.000	0.000	0.000	0.000	98.378	3.756	0.000	
8.338	0.000	0.000	0.000	0.980	-0.056	0.204	-0.012	-0.006	0.995	0.092	0.000	0.000	0.000	0.000	98.195	3.756	0.000	
8.342	0.000	0.000	0.000	0.978	-0.053	0.195	-0.011	-0.009	0.993	0.092	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
8.347	0.000	0.000	0.000	0.977	-0.055	0.206	-0.010	-0.005	1.004	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
8.352	0.000	0.000	0.000	0.978	-0.057	0.204	-0.009	-0.004	0.997	0.000	0.000	0.000	0.000	0.000	98.378	3.756	0.000	
8.358	0.000	0.000	0.000	0.975	-0.058	0.201	-0.010	-0.005	0.998	0.000	0.000	0.000	0.000	0.000	98.287	3.756	0.000	
8.363	0.000	0.000	0.000	0.981	-0.054	0.204	-0.011	-0.005	0.999	0.000	0.000	0.000	0.000	0.000	98.287	3.756	0.000	
8.367	0.000	0.000	0.000	0.977	-0.056	0.201	-0.007	-0.007	0.998	0.000	0.000	0.000	0.000	0.000	98.287	3.756	0.000	
8.372	0.000	0.000	0.000	0.979	-0.055	0.197	-0.006	-0.008	0.995	0.000	0.000	0.000	0.000	0.000	98.287	3.756	0.000	
8.377	0.000	0.000	0.000	0.978	-0.057	0.202	-0.007	-0.008	1.001	0.000	0.000	0.000	0.000	0.000	98.378	3.756	0.000	
8.383	0.000	0.000	0.000	0.979	-0.057	0.198	-0.008	-0.002	0.998	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
8.387	0.000	0.000	0.000	0.974	-0.054	0.198	-0.009	-0.006	1.003	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
8.393	0.000	0.000	0.000	0.979	-0.054	0.203	-0.009	-0.007	1.001	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
8.397	0.000	0.000	0.000	0.977	-0.055	0.200	-0.009	-0.008	0.998	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
