RelativeTime(sec)	ID1-Accerlation-X(G)	ID1-Accerlation-Y(G)	ID1-Accerlation-Z(G)	ID2-Accerlation-X(G)	ID2-Accerlation-Y(G)	ID2-Accerlation-Z(G)	ID3-Accerlation-X(G)	ID3-Accerlation-Y(G)	ID3-Accerlation-Z(G)	Pressure-1(bar)	Pressure-2(bar)	Pressure-3(bar)	Pressure-4(bar)	Pressure-5(bar)	Pressure-6(bar)	Pressure-7(bar)	Pressure-8(bar)	
4.556	0.000	0.000	0.000	0.976	-0.056	0.200	-0.011	-0.005	0.999	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.562	0.000	0.000	0.000	0.979	-0.055	0.210	-0.009	-0.003	1.004	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.566	0.000	0.000	0.000	0.976	-0.054	0.202	-0.013	-0.008	0.999	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.572	0.000	0.000	0.000	0.975	-0.059	0.203	-0.011	-0.003	1.000	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.576	0.000	0.000	0.000	0.977	-0.053	0.203	-0.009	-0.003	1.002	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.583	0.000	0.000	0.000	0.975	-0.053	0.207	-0.015	-0.007	0.995	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.587	0.000	0.000	0.000	0.977	-0.052	0.200	-0.012	-0.006	1.000	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.591	0.000	0.000	0.000	0.976	-0.053	0.204	-0.010	-0.002	1.004	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.597	0.000	0.000	0.000	0.975	-0.057	0.196	-0.012	-0.007	0.996	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.602	0.000	0.000	0.000	0.976	-0.055	0.202	-0.012	-0.004	0.999	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.606	0.000	0.000	0.000	0.978	-0.056	0.200	-0.010	-0.004	1.001	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.612	0.000	0.000	0.000	0.979	-0.053	0.202	-0.007	-0.006	0.996	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.616	0.000	0.000	0.000	0.975	-0.052	0.205	-0.011	-0.010	1.002	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.622	0.000	0.000	0.000	0.977	-0.054	0.200	-0.010	-0.005	1.001	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.626	0.000	0.000	0.000	0.973	-0.054	0.202	-0.011	-0.005	1.000	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.632	0.000	0.000	0.000	0.976	-0.054	0.204	-0.010	-0.005	0.997	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.636	0.000	0.000	0.000	0.976	-0.054	0.202	-0.008	-0.002	1.000	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.642	0.000	0.000	0.000	0.978	-0.056	0.206	-0.010	-0.002	1.002	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.647	0.000	0.000	0.000	0.976	-0.054	0.201	-0.009	-0.005	1.001	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.652	0.000	0.000	0.000	0.974	-0.056	0.206	-0.013	-0.003	0.996	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.656	0.000	0.000	0.000	0.978	-0.056	0.201	-0.012	-0.006	0.998	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.661	0.000	0.000	0.000	0.978	-0.058	0.209	-0.012	-0.003	1.001	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.667	0.000	0.000	0.000	0.980	-0.055	0.205	-0.008	-0.006	0.999	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.672	0.000	0.000	0.000	0.977	-0.056	0.203	-0.015	-0.006	1.006	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.677	0.000	0.000	0.000	0.980	-0.057	0.204	-0.011	-0.004	1.000	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.682	0.000	0.000	0.000	0.977	-0.055	0.200	-0.009	-0.003	0.995	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.686	0.000	0.000	0.000	0.978	-0.056	0.201	-0.008	-0.008	1.005	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.692	0.000	0.000	0.000	0.978	-0.054	0.202	-0.010	-0.006	1.001	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.696	0.000	0.000	0.000	0.976	-0.052	0.203	-0.007	-0.004	0.999	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.702	0.000	0.000	0.000	0.975	-0.055	0.208	-0.010	-0.005	1.006	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.706	0.000	0.000	0.000	0.979	-0.055	0.202	-0.010	-0.003	0.998	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.712	0.000	0.000	0.000	0.978	-0.052	0.205	-0.012	-0.006	0.994	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.716	0.000	0.000	0.000	0.978	-0.054	0.199	-0.008	-0.006	0.993	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.721	0.000	0.000	0.000	0.975	-0.054	0.201	-0.010	-0.005	1.004	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.726	0.000	0.000	0.000	0.973	-0.055	0.197	-0.011	-0.004	0.996	0.000	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
4.731	0.000	0.000	0.000	0.977	-0.054	0.204	-0.008	-0.008	1.001	0.000	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
4.736	0.000	0.000	0.000	0.979	-0.057	0.195	-0.010	-0.006	0.998	0.000	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
4.742	0.000	0.000	0.000	0.973	-0.057	0.207	-0.013	-0.005	1.000	0.000	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
4.747	0.000	0.000	0.000	0.976	-0.057	0.200	-0.011	-0.005	1.000	0.000	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
4.751	0.000	0.000	0.000	0.977	-0.055	0.199	-0.011	-0.005	0.998	0.000	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
4.757	0.000	0.000	0.000	0.977	-0.056	0.202	-0.009	-0.004	0.995	0.000	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
4.761	0.000	0.000	0.000	0.978	-0.057	0.202	-0.010	-0.008	0.997	0.000	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
4.767	0.000	0.000	0.000	0.977	-0.054	0.201	-0.008	-0.006	1.002	0.000	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
4.771	0.000	0.000	0.000	0.980	-0.056	0.202	-0.007	-0.006	0.999	0.000	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
4.777	0.000	0.000	0.000	0.976	-0.055	0.207	-0.006	-0.006	0.998	0.000	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
4.781	0.000	0.000	0.000	0.978	-0.059	0.212	-0.011	-0.007	0.998	0.000	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
4.787	0.000	0.000	0.000	0.975	-0.056	0.203	-0.012	-0.004	0.994	0.000	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
4.791	0.000	0.000	0.000	0.979	-0.054	0.200	-0.011	-0.005	0.998	0.000	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
4.796	0.000	0.000	0.000	0.980	-0.054	0.199	-0.010	-0.007	0.999	0.000	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
4.802	0.000	0.000	0.000	0.977	-0.054	0.201	-0.011	-0.008	0.999	0.000	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
4.807	0.000	0.000	0.000	0.977	-0.056	0.202	-0.011	-0.003	1.000	0.000	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
4.812	0.000	0.000	0.000	0.979	-0.055	0.201	-0.011	-0.008	1.003	0.000	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
4.817	0.000	0.000	0.000	0.978	-0.056	0.204	-0.008	-0.006	1.004	0.000	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
4.821	0.000	0.000	0.000	0.979	-0.056	0.204	-0.012	-0.002	1.003	0.000	0.000	0.000	0.000	0.000	96.730	3.756	0.000	
4.827	0.000	0.000	0.000	0.980	-0.058	0.205	-0.009	-0.005	1.003	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.831	0.000	0.000	0.000	0.976	-0.059	0.202	-0.008	-0.011	1.001	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.836	0.000	0.000	0.000	0.978	-0.055	0.204	-0.009	-0.003	1.000	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.841	0.000	0.000	0.000	0.974	-0.054	0.200	-0.012	-0.003	0.996	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.847	0.000	0.000	0.000	0.977	-0.060	0.204	-0.011	-0.004	1.002	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.851	0.000	0.000	0.000	0.975	-0.058	0.199	-0.008	-0.008	1.000	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.857	0.000	0.000	0.000	0.977	-0.058	0.204	-0.011	-0.007	0.998	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.861	0.000	0.000	0.000	0.976	-0.052	0.205	-0.011	-0.001	0.995	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.866	0.000	0.000	0.000	0.979	-0.052	0.201	-0.009	-0.004	1.000	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.871	0.000	0.000	0.000	0.979	-0.055	0.203	-0.008	-0.003	0.996	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.877	0.000	0.000	0.000	0.976	-0.055	0.196	-0.010	-0.005	0.999	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.881	0.000	0.000	0.000	0.979	-0.053	0.204	-0.011	-0.004	0.999	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.887	0.000	0.000	0.000	0.974	-0.055	0.202	-0.013	-0.006	1.000	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.891	0.000	0.000	0.000	0.977	-0.056	0.205	-0.009	-0.007	1.002	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.897	0.000	0.000	0.000	0.978	-0.059	0.205	-0.012	-0.006	1.001	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.901	0.000	0.000	0.000	0.981	-0.053	0.203	-0.008	-0.003	0.994	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.907	0.000	0.000	0.000	0.977	-0.058	0.206	-0.009	-0.004	1.000	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.911	0.000	0.000	0.000	0.975	-0.054	0.204	-0.008	-0.005	0.999	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.917	0.000	0.000	0.000	0.981	-0.056	0.203	-0.012	-0.003	1.002	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.921	0.000	0.000	0.000	0.977	-0.052	0.203	-0.008	-0.012	1.002	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
4.927	0.000	0.000	0.000	0.978	-0.052	0.207	-0.015	-0.004	0.996	0.092	0.000	0.000	0.000	0.000	96.638	3.847	0.000	
4.931	0.000	0.000	0.000	0.977	-0.054	0.200	-0.012	-0.007	1.005	0.092	0.000	0.000	0.000	0.000	96.638	3.847	0.000	
4.936	0.000	0.000	0.000	0.979	-0.058	0.202	-0.014	-0.006	1.002	0.092	0.000	0.000	0.000	0.000	96.638	3.847	0.000	
4.941	0.000	0.000	0.000	0.974	-0.051	0.206	-0.009	-0.004	1.001	0.092	0.000	0.000	0.000	0.000	96.638	3.847	0.000	
4.947	0.000	0.000	0.000	0.977	-0.053	0.207	-0.011	-0.003	1.001	0.092	0.000	0.000	0.000	0.000	96.638	3.847	0.000	
4.951	0.000	0.000	0.000	0.980	-0.054	0.205	-0.011	-0.008	1.000	0.092	0.000	0.000	0.000	0.000	96.638	3.847	0.000	
4.956	0.000	0.000	0.000	0.978	-0.054	0.199	-0.011	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	96.638	3.847	0.000	
4.962	0.000	0.000	0.000	0.977	-0.051	0.204	-0.008	-0.008	0.998	0.092	0.000	0.000	0.000	0.000	96.638	3.847	0.000	
4.966	0.000	0.000	0.000	0.981	-0.055	0.204	-0.012	-0.006	0.998	0.092	0.000	0.000	0.000	0.000	96.638	3.847	0.000	
4.972	0.000	0.000	0.000	0.978	-0.050	0.202	-0.008	-0.003	1.006	0.092	0.000	0.000	0.000	0.000	96.638	3.847	0.000	
4.976	0.000	0.000	0.000	0.977	-0.056	0.200	-0.010	-0.006	0.997	0.092	0.000	0.000	0.000	0.000	96.638	3.847	0.000	
4.982	0.000	0.000	0.000	0.976	-0.055	0.202	-0.012	-0.007	0.994	0.092	0.000	0.000	0.000	0.000	96.638	3.847	0.000	
4.986	0.000	0.000	0.000	0.976	-0.053	0.206	-0.008	-0.007	0.997	0.092	0.000	0.000	0.000	0.000	96.638	3.847	0.000	
4.992	0.000	0.000	0.000	0.977	-0.055	0.197	-0.007	-0.007	1.001	0.092	0.000	0.000	0.000	0.000	96.638	3.847	0.000	
4.996	0.000	0.000	0.000	0.977	-0.057	0.202	-0.010	-0.005	0.995	0.092	0.000	0.000	0.000	0.000	96.638	3.847	0.000	
5.001	0.000	0.000	0.000	0.977	-0.055	0.201	-0.010	-0.008	0.999	0.092	0.000	0.000	0.000	0.000	96.638	3.847	0.000	
5.007	0.000	0.000	0.000	0.977	-0.055	0.203	-0.009	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	96.638	3.847	0.000	
5.012	0.000	0.000	0.000	0.976	-0.056	0.200	-0.012	-0.007	1.000	0.092	0.000	0.000	0.000	0.000	96.638	3.847	0.000	
5.017	0.000	0.000	0.000	0.977	-0.054	0.199	-0.009	-0.002	0.995	0.092	0.000	0.000	0.000	0.000	96.638	3.847	0.000	
5.022	0.000	0.000	0.000	0.977	-0.055	0.203	-0.009	-0.007	0.996	0.092	0.000	0.000	0.000	0.000	96.638	3.847	0.000	
5.026	0.000	0.000	0.000	0.976	-0.054	0.202	-0.013	-0.004	0.996	0.000	0.000	0.000	0.000	0.000	96.821	3.847	0.000	
5.032	0.000	0.000	0.000	0.977	-0.056	0.202	-0.011	-0.005	1.005	0.000	0.000	0.000	0.000	0.000	96.821	3.847	0.000	
5.037	0.000	0.000	0.000	0.980	-0.053	0.201	-0.011	-0.005	0.999	0.000	0.000	0.000	0.000	0.000	96.821	3.847	0.000	
5.042	0.000	0.000	0.000	0.979	-0.056	0.204	-0.011	-0.007	0.997	0.000	0.000	0.000	0.000	0.000	96.821	3.847	0.000	
5.046	0.000	0.000	0.000	0.977	-0.055	0.201	-0.007	-0.006	1.002	0.000	0.000	0.000	0.000	0.000	96.821	3.847	0.000	
5.052	0.000	0.000	0.000	0.976	-0.052	0.201	-0.010	-0.003	1.000	0.000	0.000	0.000	0.000	0.000	96.821	3.847	0.000	
5.056	0.000	0.000	0.000	0.978	-0.055	0.205	-0.009	-0.004	0.996	0.000	0.000	0.000	0.000	0.000	96.821	3.847	0.000	
5.062	0.000	0.000	0.000	0.979	-0.055	0.203	-0.010	-0.002	0.999	0.000	0.000	0.000	0.000	0.000	96.821	3.847	0.000	
5.066	0.000	0.000	0.000	0.976	-0.055	0.200	-0.017	-0.010	1.000	0.000	0.000	0.000	0.000	0.000	96.821	3.847	0.000	
5.071	0.000	0.000	0.000	0.977	-0.053	0.206	-0.008	-0.009	1.003	0.000	0.000	0.000	0.000	0.000	96.821	3.847	0.000	
5.076	0.000	0.000	0.000	0.979	-0.053	0.199	-0.011	-0.009	1.001	0.000	0.000	0.000	0.000	0.000	96.821	3.847	0.000	
5.081	0.000	0.000	0.000	0.972	-0.056	0.204	-0.006	-0.005	0.999	0.000	0.000	0.000	0.000	0.000	96.821	3.847	0.000	
5.087	0.000	0.000	0.000	0.980	-0.055	0.203	-0.012	-0.010	1.006	0.000	0.000	0.000	0.000	0.000	96.821	3.847	0.000	
5.092	0.000	0.000	0.000	0.980	-0.057	0.200	-0.013	-0.004	0.997	0.000	0.000	0.000	0.000	0.000	96.821	3.847	0.000	
5.097	0.000	0.000	0.000	0.978	-0.053	0.195	-0.010	-0.006	0.996	0.000	0.000	0.000	0.000	0.000	96.821	3.847	0.000	
5.101	0.000	0.000	0.000	0.977	-0.054	0.200	-0.009	-0.004	0.999	0.000	0.000	0.000	0.000	0.000	96.821	3.847	0.000	
5.107	0.000	0.000	0.000	0.976	-0.056	0.202	-0.008	-0.008	1.006	0.000	0.000	0.000	0.000	0.000	96.821	3.847	0.000	
5.111	0.000	0.000	0.000	0.979	-0.055	0.203	-0.013	-0.007	0.995	0.000	0.000	0.000	0.000	0.000	96.821	3.847	0.000	
5.117	0.000	0.000	0.000	0.979	-0.052	0.201	-0.010	-0.003	0.999	0.000	0.000	0.000	0.000	0.000	96.821	3.847	0.000	
5.121	0.000	0.000	0.000	0.977	-0.054	0.199	-0.010	-0.005	1.000	0.000	0.000	0.000	0.000	0.000	96.821	3.847	0.000	
5.127	0.000	0.000	0.000	0.979	-0.056	0.200	-0.012	-0.007	0.995	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
5.131	0.000	0.000	0.000	0.975	-0.053	0.200	-0.013	-0.005	1.001	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
5.136	0.000	0.000	0.000	0.974	-0.053	0.202	-0.009	-0.004	1.003	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
5.142	0.000	0.000	0.000	0.980	-0.052	0.203	-0.011	-0.006	1.001	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
5.147	0.000	0.000	0.000	0.977	-0.055	0.204	-0.011	-0.006	0.998	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
5.152	0.000	0.000	0.000	0.975	-0.056	0.204	-0.009	-0.006	0.999	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
5.156	0.000	0.000	0.000	0.978	-0.051	0.202	-0.013	-0.006	1.001	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
5.162	0.000	0.000	0.000	0.979	-0.058	0.201	-0.012	-0.003	1.000	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
5.166	0.000	0.000	0.000	0.975	-0.056	0.204	-0.009	-0.008	1.001	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
5.172	0.000	0.000	0.000	0.977	-0.056	0.201	-0.009	-0.002	0.997	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
5.177	0.000	0.000	0.000	0.979	-0.053	0.203	-0.011	-0.010	0.994	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
5.181	0.000	0.000	0.000	0.977	-0.056	0.203	-0.012	-0.004	1.003	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
5.187	0.000	0.000	0.000	0.978	-0.054	0.199	-0.011	-0.004	1.001	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
5.191	0.000	0.000	0.000	0.976	-0.057	0.201	-0.009	-0.008	0.999	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
5.196	0.000	0.000	0.000	0.976	-0.053	0.199	-0.010	-0.006	0.996	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
5.202	0.000	0.000	0.000	0.975	-0.055	0.203	-0.009	-0.008	1.000	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
5.206	0.000	0.000	0.000	0.978	-0.055	0.201	-0.011	-0.006	1.000	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
5.212	0.000	0.000	0.000	0.975	-0.056	0.204	-0.008	-0.001	0.995	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
5.217	0.000	0.000	0.000	0.976	-0.055	0.203	-0.006	-0.009	0.999	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
5.221	0.000	0.000	0.000	0.980	-0.054	0.203	-0.009	-0.005	0.996	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
5.227	0.000	0.000	0.000	0.980	-0.052	0.200	-0.011	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
5.231	0.000	0.000	0.000	0.977	-0.054	0.201	-0.009	-0.003	1.004	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
5.236	0.000	0.000	0.000	0.976	-0.057	0.200	-0.006	-0.004	1.004	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
5.241	0.000	0.000	0.000	0.976	-0.057	0.203	-0.010	-0.007	1.001	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
5.247	0.000	0.000	0.000	0.976	-0.057	0.201	-0.011	-0.006	1.000	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
5.251	0.000	0.000	0.000	0.979	-0.055	0.195	-0.011	-0.007	0.999	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
5.257	0.000	0.000	0.000	0.976	-0.055	0.200	-0.008	-0.008	1.001	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
5.261	0.000	0.000	0.000	0.981	-0.059	0.204	-0.012	-0.005	0.998	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
5.267	0.000	0.000	0.000	0.976	-0.053	0.206	-0.012	-0.009	0.992	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
5.272	0.000	0.000	0.000	0.976	-0.055	0.204	-0.011	-0.007	1.003	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
5.276	0.000	0.000	0.000	0.978	-0.057	0.207	-0.009	-0.005	1.004	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
5.282	0.000	0.000	0.000	0.973	-0.055	0.202	-0.005	-0.008	1.002	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
5.286	0.000	0.000	0.000	0.976	-0.054	0.205	-0.008	-0.003	0.996	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
5.292	0.000	0.000	0.000	0.973	-0.053	0.201	-0.012	-0.007	0.999	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
5.297	0.000	0.000	0.000	0.980	-0.053	0.199	-0.011	-0.006	0.999	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
5.301	0.000	0.000	0.000	0.977	-0.058	0.204	-0.009	-0.008	1.002	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
5.307	0.000	0.000	0.000	0.978	-0.053	0.204	-0.013	-0.009	1.001	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
5.311	0.000	0.000	0.000	0.978	-0.056	0.201	-0.007	-0.009	0.996	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
5.317	0.000	0.000	0.000	0.976	-0.053	0.199	-0.008	-0.004	1.003	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
5.321	0.000	0.000	0.000	0.976	-0.056	0.201	-0.009	-0.005	1.001	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
5.327	0.000	0.000	0.000	0.979	-0.056	0.203	-0.010	-0.006	0.996	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
5.332	0.000	0.000	0.000	0.975	-0.058	0.195	-0.009	-0.004	1.002	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
5.336	0.000	0.000	0.000	0.973	-0.055	0.205	-0.010	-0.008	1.000	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
5.341	0.000	0.000	0.000	0.980	-0.053	0.201	-0.010	-0.006	0.995	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
5.346	0.000	0.000	0.000	0.977	-0.056	0.198	-0.012	-0.005	1.004	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
5.352	0.000	0.000	0.000	0.974	-0.055	0.203	-0.008	-0.006	0.998	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
5.356	0.000	0.000	0.000	0.975	-0.058	0.202	-0.011	-0.005	1.011	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
5.361	0.000	0.000	0.000	0.974	-0.059	0.209	-0.010	-0.003	1.004	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
5.367	0.000	0.000	0.000	0.975	-0.054	0.205	-0.011	-0.005	0.998	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
5.371	0.000	0.000	0.000	0.976	-0.052	0.195	-0.011	-0.004	0.998	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
5.377	0.000	0.000	0.000	0.976	-0.053	0.203	-0.011	-0.008	0.999	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
5.381	0.000	0.000	0.000	0.979	-0.055	0.200	-0.009	-0.006	0.997	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
5.386	0.000	0.000	0.000	0.977	-0.052	0.207	-0.008	-0.006	0.999	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
5.392	0.000	0.000	0.000	0.979	-0.054	0.207	-0.010	-0.002	0.998	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
5.396	0.000	0.000	0.000	0.978	-0.054	0.203	-0.012	-0.005	0.992	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
5.402	0.000	0.000	0.000	0.978	-0.055	0.202	-0.007	-0.006	0.999	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
5.406	0.000	0.000	0.000	0.974	-0.055	0.203	-0.012	-0.006	0.997	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
5.411	0.000	0.000	0.000	0.975	-0.055	0.208	-0.012	-0.008	0.997	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
5.417	0.000	0.000	0.000	0.978	-0.054	0.199	-0.008	-0.004	1.000	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
5.421	0.000	0.000	0.000	0.979	-0.053	0.205	-0.011	-0.007	1.001	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
5.427	0.000	0.000	0.000	0.980	-0.056	0.204	-0.010	-0.007	0.996	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
5.431	0.000	0.000	0.000	0.976	-0.053	0.199	-0.010	-0.006	1.005	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
5.436	0.000	0.000	0.000	0.980	-0.054	0.203	-0.008	-0.007	1.000	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
5.441	0.000	0.000	0.000	0.978	-0.057	0.200	-0.012	-0.005	1.009	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
5.446	0.000	0.000	0.000	0.976	-0.057	0.197	-0.011	-0.007	1.001	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
5.452	0.000	0.000	0.000	0.977	-0.054	0.203	-0.011	-0.004	0.999	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
5.457	0.000	0.000	0.000	0.983	-0.059	0.203	-0.009	-0.005	1.000	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
